subject_uri,predicate_uri,object_uri
http://dbpedia.org/resource/David_Gerrold,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Derek_Walcott,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Doris_Lessing,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Elfriede_Jelinek,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Elias_Canetti,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Enrico_Fermi,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Erik_Axel_Karlfeldt,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Ernest_Hemingway,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Eugene_O'Neill,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Eugenio_Montale,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Eyvind_Johnson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Feodor_Felix_Konrad_Lynen,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine
http://dbpedia.org/resource/Gabriela_Mistral,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Gabriel_Lippmann,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Gao_Xingjian,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/George_Bernard_Shaw,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/George_Minot,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine
http://dbpedia.org/resource/Gerhart_Hauptmann,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Giorgos_Seferis,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Grameen_Bank,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Peace_Prize
http://dbpedia.org/resource/Grazia_Deledda,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Guglielmo_Marconi,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Harold_Urey,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Chemistry
http://dbpedia.org/resource/Harry_Martinson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Heike_Kamerlingh_Onnes,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Hendrik_Lorentz,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Henri_Becquerel,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Henri_Bergson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Henryk_Sienkiewicz,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Henry_Dunant,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Peace_Prize
http://dbpedia.org/resource/Herbert_A._Hauptman,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Chemistry
http://dbpedia.org/resource/Herbert_Spencer_Gasser,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine
http://dbpedia.org/resource/Hermann_Hesse,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Intergovernmental_Panel_on_Climate_Change,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Peace_Prize
http://dbpedia.org/resource/Isaac_Bashevis_Singer,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Ivan_Bunin,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/J._J._Thomson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/J._M._Coetzee,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Jacinto_Benavente,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/James_Franck,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Jaroslav_Seifert,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Jimmy_Carter,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Peace_Prize
http://dbpedia.org/resource/Johannes_Diderik_van_der_Waals,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Johannes_Stark,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/John_Galsworthy,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/John_Steinbeck,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Joseph_Brodsky,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Julius_Axelrod,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine
http://dbpedia.org/resource/Karl_Adolph_Gjellerup,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Karl_von_Frisch,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine
http://dbpedia.org/resource/Knut_Hamsun,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Luigi_Pirandello,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Manne_Siegbahn,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Maurice_Maeterlinck,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Max_Planck,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Max_von_Laue,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Mikhail_Sholokhov,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Nadine_Gordimer,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Naguib_Mahfouz,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Nelly_Sachs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Niels_Bohr,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Octavio_Paz,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Odysseas_Elytis,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Orhan_Pamuk,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Pablo_Neruda,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Patrick_White,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Paul_Heyse,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Pearl_S._Buck,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Philipp_Lenard,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Pierre_Curie,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Rabindranath_Tagore,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Robert_Andrews_Millikan,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Robert_Hofstadter,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Roger_Martin_du_Gard,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Romain_Rolland,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Rudolf_Christoph_Eucken,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Rudyard_Kipling,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Saint-John_Perse,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Salvatore_Quasimodo,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Samuel_Beckett,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Saul_Bellow,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Seamus_Heaney,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Shirin_Ebadi,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Peace_Prize
http://dbpedia.org/resource/Shmuel_Yosef_Agnon,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Sigrid_Undset,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Sinclair_Lewis,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Sully_Prudhomme,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Svante_Arrhenius,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Chemistry
http://dbpedia.org/resource/T._S._Eliot,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Theodor_Mommsen,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Thomas_Mann,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Toni_Morrison,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/V._S._Naipaul,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Verizon_Communications,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Verner_von_Heidenstam,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Vicente_Aleixandre,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/W._B._Yeats,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Walther_Bothe,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Wangari_Maathai,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Peace_Prize
http://dbpedia.org/resource/When_HARLIE_Was_One,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Wilhelm_Wien,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/William_Faulkner,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/William_Golding,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/William_Henry_Bragg,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Winston_Churchill,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Wole_Soyinka,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Yasunari_Kawabata,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Alexandre_Pato,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Sthefany_Brito
http://dbpedia.org/resource/Ali_Landry,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Mario_Lopez
http://dbpedia.org/resource/Amy_Spanger,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Michael_C._Hall
http://dbpedia.org/resource/Anna_Torv,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Mark_Valley
http://dbpedia.org/resource/Ashton_Kutcher,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Demi_Moore
http://dbpedia.org/resource/Blake_Lively,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Penn_Badgley
http://dbpedia.org/resource/Brian_McFadden,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Delta_Goodrem
http://dbpedia.org/resource/Brittany_Murphy,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Simon_Monjack
http://dbpedia.org/resource/Carmine_Giovinazzo,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Vanessa_Marcil
http://dbpedia.org/resource/Charlie_Sheen,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Brooke_Mueller
http://dbpedia.org/resource/Chelsea_Handler,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Ted_Harbert
http://dbpedia.org/resource/Christina_Milian,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/The-Dream
http://dbpedia.org/resource/Christopher_Knight_(actor),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Adrianne_Curry
http://dbpedia.org/resource/Chris_Coghill,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Lisa_Faulkner
http://dbpedia.org/resource/Craig_Conway_(actor),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jill_Halfpenny
http://dbpedia.org/resource/Deryck_Whibley,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Avril_Lavigne
http://dbpedia.org/resource/Diether_Ocampo,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Kristine_Hermosa
http://dbpedia.org/resource/Eliot_Kennedy,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Natalie_Mendoza
http://dbpedia.org/resource/Elsa_Pataky,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Adrien_Brody
http://dbpedia.org/resource/Emilia_Fox,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jared_Harris
http://dbpedia.org/resource/Eva_Green,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Marton_Csokas
http://dbpedia.org/resource/Glenn_Ong,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jamie_Yeo
http://dbpedia.org/resource/Heath_Ledger,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Michelle_Williams_(actress)
http://dbpedia.org/resource/Howard_K._Stern,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Anna_Nicole_Smith
http://dbpedia.org/resource/Isabella_Leong,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Richard_Li
http://dbpedia.org/resource/Jeffrey_Dean_Morgan,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Mary-Louise_Parker
http://dbpedia.org/resource/Jesse_James_(customizer),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Sandra_Bullock
http://dbpedia.org/resource/Jim_Carrey,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jenny_McCarthy
http://dbpedia.org/resource/Jude_Law,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Sienna_Miller
http://dbpedia.org/resource/Kate_Winslet,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Sam_Mendes
http://dbpedia.org/resource/Katie_Holmes,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Tom_Cruise
http://dbpedia.org/resource/Katy_Perry,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Russell_Brand
http://dbpedia.org/resource/Kelis,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Nas
http://dbpedia.org/resource/Kevin_Federline,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Britney_Spears
http://dbpedia.org/resource/Kim_Kardashian,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Kris_Humphries
http://dbpedia.org/resource/Kris_Aquino,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/James_Yap
http://dbpedia.org/resource/Laura_Wade,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Samuel_West
http://dbpedia.org/resource/Leon_Lai,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Gaile_Lok
http://dbpedia.org/resource/Luther_Davis,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jennifer_Bassey
http://dbpedia.org/resource/Marc_Anthony,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jennifer_Lopez
http://dbpedia.org/resource/Ness_Wadia,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Preity_Zinta
http://dbpedia.org/resource/Nicholas_Tse,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Cecilia_Cheung
http://dbpedia.org/resource/Nicholas_Tse,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Peter_F._Hamilton
http://dbpedia.org/resource/Nick_Zano,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Haylie_Duff
http://dbpedia.org/resource/Pamela_Anderson,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Kid_Rock
http://dbpedia.org/resource/Pete_Wentz,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Ashlee_Simpson
http://dbpedia.org/resource/Poppy_Montgomery,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Adam_Kaufman_(actor)
http://dbpedia.org/resource/Ray_Panthaki,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Brooke_Kinsella
http://dbpedia.org/resource/Raza_Jaffrey,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Miranda_Raison
http://dbpedia.org/resource/Rebecca_Budig,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Bob_Guiney
http://dbpedia.org/resource/Ricky_Groves,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Hannah_Waterman
http://dbpedia.org/resource/Robert_Rodriguez,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Rose_McGowan
http://dbpedia.org/resource/Ronald_Cheng,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Charlene_Choi
http://dbpedia.org/resource/Ryan_Phillippe,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Abbie_Cornish
http://dbpedia.org/resource/Saul_Williams,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Persia_White
http://dbpedia.org/resource/Scarlett_Johansson,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Ryan_Reynolds
http://dbpedia.org/resource/Sebastian_Koch,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Carice_van_Houten
http://dbpedia.org/resource/Shanna_Moakler,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Travis_Barker
http://dbpedia.org/resource/Shraddha_Nigam,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Karan_Singh_Grover
http://dbpedia.org/resource/Sonia_Agarwal,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Selvaraghavan
http://dbpedia.org/resource/Stephen_Dunham,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Alexondra_Lee
http://dbpedia.org/resource/Susannah_Harker,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Paul_McGann
http://dbpedia.org/resource/Susan_Lanier,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Delaney_Bramlett
http://dbpedia.org/resource/Tamara_Brooks,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Theodore_Bikel
http://dbpedia.org/resource/Tameka_Foster,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Usher_(entertainer)
http://dbpedia.org/resource/Tony_Parker,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Eva_Longoria
http://dbpedia.org/resource/Will_Arnett,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Amy_Poehler
http://dbpedia.org/resource/Adobe_Systems,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Macromedia
http://dbpedia.org/resource/Amazon.com,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Alexa_Internet
http://dbpedia.org/resource/AOL,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/MontaVista
http://dbpedia.org/resource/AOL,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/NBCUniversal
http://dbpedia.org/resource/Ascend_Communications,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/MontaVista
http://dbpedia.org/resource/Ascend_Communications,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/NBCUniversal
http://dbpedia.org/resource/CA_Technologies,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Interlink_Computer_Sciences
http://dbpedia.org/resource/Compaq,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Digital_Equipment_Corporation
http://dbpedia.org/resource/Dell,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/MontaVista
http://dbpedia.org/resource/Dell,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/NBCUniversal
