subject_uri,predicate_uri,object_uri
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Ice_cream
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Lemon
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Macaroni
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Marinara_sauce
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Pasta
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Ranch_dressing
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spaghetti
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spinach
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Toast
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Tomato_sauce
http://dbpedia.org/resource/Fried_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Waffle
http://dbpedia.org/resource/Fried_dough,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Doughnut
http://dbpedia.org/resource/Fruit_salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Toast
http://dbpedia.org/resource/Garlic_bread,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spinach
http://dbpedia.org/resource/Gnocchi,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Gnocchi
http://dbpedia.org/resource/Grits,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Grits
http://dbpedia.org/resource/Guacamole,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Tomato
http://dbpedia.org/resource/Hamburger,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Hot_dog
http://dbpedia.org/resource/Hot_chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Salad
http://dbpedia.org/resource/Hot_dog,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Hamburger
http://dbpedia.org/resource/Hot_dog,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Milkshake
http://dbpedia.org/resource/Ice_cream,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Almond_butter
http://dbpedia.org/resource/Ice_cream,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Fudge_cake
http://dbpedia.org/resource/Ketchup,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Macaroni
http://dbpedia.org/resource/Ketchup,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Noodle
http://dbpedia.org/resource/Ketchup,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spaghetti
http://dbpedia.org/resource/Lumpia,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Lumpia
http://dbpedia.org/resource/Marinara_sauce,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Pasta
http://dbpedia.org/resource/Marinara_sauce,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Pizza
http://dbpedia.org/resource/Marinara_sauce,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spaghetti
http://dbpedia.org/resource/Noodle,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Peanut
http://dbpedia.org/resource/Noodle,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Peanut_butter
http://dbpedia.org/resource/Nutella,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Toast
http://dbpedia.org/resource/Paneer,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Potato
http://dbpedia.org/resource/Paneer,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Tandoori_chicken
http://dbpedia.org/resource/Pasta,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Citrus
http://dbpedia.org/resource/Pasta,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spinach
http://dbpedia.org/resource/Pasta,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Tomato
http://dbpedia.org/resource/Pasta,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Wild_rice
http://dbpedia.org/resource/Pasta,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Yogurt
http://dbpedia.org/resource/Pastry,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Filo
http://dbpedia.org/resource/Peanut_butter,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Ramen
http://dbpedia.org/resource/Pie,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Eggplant
http://dbpedia.org/resource/Pizza,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spinach
http://dbpedia.org/resource/Polenta,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Polenta
http://dbpedia.org/resource/Porridge,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Porridge
http://dbpedia.org/resource/Potato_salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Potato
http://dbpedia.org/resource/Ravioli,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Ravioli
http://dbpedia.org/resource/Ravioli,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spinach
http://dbpedia.org/resource/Roti,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Naan
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Apple
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Baked_potato
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Bratwurst
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Crouton
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cucumber
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/French_fries
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Guacamole
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Hamburger
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Macaroni
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Papaya
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Pasta
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Pizza
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Red_cabbage
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Sandwich
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spinach
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spinach_salad
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Toast
http://dbpedia.org/resource/Salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Watercress
http://dbpedia.org/resource/Soup,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chicken_soup
http://dbpedia.org/resource/Soup,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spaghetti
http://dbpedia.org/resource/Soup,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Udon
http://dbpedia.org/resource/Soup,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Wild_rice
http://dbpedia.org/resource/Spaghetti,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spaghetti
http://dbpedia.org/resource/Stew,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Peanut
http://dbpedia.org/resource/Stew,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spinach
http://dbpedia.org/resource/Toast,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Toast
http://dbpedia.org/resource/Tomato_sauce,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spaghetti
http://dbpedia.org/resource/Tomato_sauce,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Wheat
http://dbpedia.org/resource/Tuna_salad,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Whole_wheat_bread
http://dbpedia.org/resource/Twinkie,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Twinkie
http://dbpedia.org/resource/Vinaigrette,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Spinach
http://dbpedia.org/resource/Vinaigrette,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Vinaigrette
http://dbpedia.org/resource/Jupiter,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Moon
http://dbpedia.org/resource/Jupiter,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Pluto
http://dbpedia.org/resource/Jupiter,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Saturn
http://dbpedia.org/resource/Jupiter,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Uranus
http://dbpedia.org/resource/Mars,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Jupiter
http://dbpedia.org/resource/Mars,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Neptune
http://dbpedia.org/resource/Mars,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Pluto
http://dbpedia.org/resource/Mars,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Uranus
http://dbpedia.org/resource/Moon,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Jupiter
http://dbpedia.org/resource/Moon,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Neptune
http://dbpedia.org/resource/Moon,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Pluto
http://dbpedia.org/resource/Moon,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Saturn
http://dbpedia.org/resource/Moon,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Uranus
http://dbpedia.org/resource/Neptune,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Jupiter
http://dbpedia.org/resource/Neptune,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Mars
http://dbpedia.org/resource/Neptune,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Moon
http://dbpedia.org/resource/Neptune,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Saturn
http://dbpedia.org/resource/Neptune,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Uranus
http://dbpedia.org/resource/Pluto,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Jupiter
http://dbpedia.org/resource/Pluto,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Mars
http://dbpedia.org/resource/Pluto,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Moon
http://dbpedia.org/resource/Pluto,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Neptune
http://dbpedia.org/resource/Pluto,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Pluto
http://dbpedia.org/resource/Pluto,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Saturn
http://dbpedia.org/resource/Pluto,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Uranus
http://dbpedia.org/resource/Saturn,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Jupiter
http://dbpedia.org/resource/Saturn,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Mars
http://dbpedia.org/resource/Saturn,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Moon
http://dbpedia.org/resource/Saturn,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Neptune
http://dbpedia.org/resource/Saturn,http://dbpedia.org/ontology/father,http://dbpedia.org/resource/Uranus
http://dbpedia.org/resource/Alabama,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Country_music
http://dbpedia.org/resource/Alabama,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Country_rock
http://dbpedia.org/resource/Antibalas,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Brooklyn
http://dbpedia.org/resource/Arbouretum,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Baltimore
http://dbpedia.org/resource/Arkansas,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Atlanta,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Baltimore,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hip_hop
http://dbpedia.org/resource/Berlin,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hip_hop
http://dbpedia.org/resource/Berlin,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Techno
http://dbpedia.org/resource/Boston,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/American_rock
http://dbpedia.org/resource/Boston,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Arena_rock
http://dbpedia.org/resource/Boston,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hard_rock
http://dbpedia.org/resource/Boston,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Indie_rock
http://dbpedia.org/resource/Brisbane,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Bollywood
http://dbpedia.org/resource/Buzzcocks,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Manchester
http://dbpedia.org/resource/Califone,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Chicago
http://dbpedia.org/resource/Candlebox,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Seattle
http://dbpedia.org/resource/Chicago,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/American_rock
http://dbpedia.org/resource/Chicago,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Indie_rock
http://dbpedia.org/resource/Chicago,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Polka
http://dbpedia.org/resource/Chicago,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Progressive_rock
http://dbpedia.org/resource/Connecticut,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hard_rock
http://dbpedia.org/resource/Deerhunter,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Atlanta
http://dbpedia.org/resource/Denver,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Detroit,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hard_rock
http://dbpedia.org/resource/Devilhead,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Seattle
http://dbpedia.org/resource/Drexciya,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Detroit
http://dbpedia.org/resource/Edmonton,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Fastbacks,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Seattle
http://dbpedia.org/resource/Flights,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Prague
http://dbpedia.org/resource/Flobots,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Denver
http://dbpedia.org/resource/Gersey,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Melbourne
http://dbpedia.org/resource/Godsmack,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Boston
http://dbpedia.org/resource/Grammatics,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Leeds
http://dbpedia.org/resource/Guster,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Boston
http://dbpedia.org/resource/Helloween,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hamburg
http://dbpedia.org/resource/Indianapolis,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Iowa,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Kansas,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/American_rock
http://dbpedia.org/resource/Kansas,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Country_music
http://dbpedia.org/resource/Kansas,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hard_rock
http://dbpedia.org/resource/Kansas,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Progressive_rock
http://dbpedia.org/resource/Karnivool,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Perth
http://dbpedia.org/resource/Kasabian,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Leicester
http://dbpedia.org/resource/Liverpool,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Louisiana,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Loverboy,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Vancouver
http://dbpedia.org/resource/Ludus,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Manchester
http://dbpedia.org/resource/Maktub,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Seattle
http://dbpedia.org/resource/Manchester,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Manchester,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Death_metal
http://dbpedia.org/resource/Maow,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Vancouver
http://dbpedia.org/resource/Maryland,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Chamber_music
http://dbpedia.org/resource/Melbourne,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Funk
http://dbpedia.org/resource/Melvins,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Seattle
http://dbpedia.org/resource/Miami,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Punk_rock
http://dbpedia.org/resource/Michigan,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Minneapolis,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Mississippi,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Country_blues
http://dbpedia.org/resource/Mudhoney,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Seattle
http://dbpedia.org/resource/Norfolk,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Oceansize,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Manchester
http://dbpedia.org/resource/Oklahoma,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Oregon,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/Ottawa,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Indie_rock
http://dbpedia.org/resource/Perth,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Indie_rock
http://dbpedia.org/resource/Pixies,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Boston
http://dbpedia.org/resource/Queens,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Hard_rock
http://dbpedia.org/resource/Radiohead,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Oxford
http://dbpedia.org/resource/Regurgitator,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Brisbane
http://dbpedia.org/resource/Semisonic,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Minneapolis
http://dbpedia.org/resource/Sevendust,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Atlanta
http://dbpedia.org/resource/Soundgarden,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Seattle
http://dbpedia.org/resource/Sridevi,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Bollywood
http://dbpedia.org/resource/Telepathe,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Brooklyn
http://dbpedia.org/resource/Texas,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Indie_rock
http://dbpedia.org/resource/Vancouver,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Death_metal
http://dbpedia.org/resource/Virginia,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Blues
http://dbpedia.org/resource/York,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Indie_pop
