subject_uri,predicate_uri,object_uri
http://dbpedia.org/resource/Coriander,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Cucumber,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Dal,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Dal,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Ear,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Ear,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Eggplant,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Eggplant,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Eggplant,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Eyebrow,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Eyelid,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Crimson
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Magenta
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Maroon
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Ochre
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Pink
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Puce
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Face,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Fascia,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Finger,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Foot,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Foot,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Foot,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Foot,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Forehead,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Forehead,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Forehead,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Guacamole,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Black
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Crimson
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Forest_green
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Gamboge
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Indigo
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Magenta
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Maroon
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Sky_blue
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Teal
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Umber
http://dbpedia.org/resource/Hair,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Hand,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Hand,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Hand,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Hand,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Knee,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Lemon,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Lip,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Magenta
http://dbpedia.org/resource/Lip,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Maroon
http://dbpedia.org/resource/Lip,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Lip,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Liver,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Maroon
http://dbpedia.org/resource/Macaroni,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Maple,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Crimson
http://dbpedia.org/resource/Maple,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Meringue,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Neck,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Neck,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Neck,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Neck,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Neck,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Neck,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Nose,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Nose,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Crimson
http://dbpedia.org/resource/Nose,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Nose,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Nose,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Oak,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Oak,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Pancake,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Parsley,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Pasta,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Pasta,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Pastry,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Pear,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Pie,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Pineapple,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Pizza,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Potato,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Potato,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Pupil,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Rose,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Shoulder,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Black
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Crimson
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Maroon
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Ochre
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Pink
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Teal
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Umber
http://dbpedia.org/resource/Skin,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Sorrel,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Soup,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Soup,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Spinach,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Stew,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Sumac,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Thigh,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Thigh,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Throat,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Throat,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Throat,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Throat,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Thumb,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Thumb,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Toast,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Toe,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Tomato,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Tongue,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Blue
http://dbpedia.org/resource/Tongue,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Grey
http://dbpedia.org/resource/Tongue,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Tongue,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Red
http://dbpedia.org/resource/Tongue,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Turmeric,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Wasabi,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Watercress,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Green
http://dbpedia.org/resource/Wheat,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Brown
http://dbpedia.org/resource/Wheat,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Yellow
http://dbpedia.org/resource/Wisteria,http://dbpedia.org/ontology/color,http://dbpedia.org/resource/Purple
http://dbpedia.org/resource/Apple,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Pineapple
http://dbpedia.org/resource/Apple,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Watercress
http://dbpedia.org/resource/Cantaloupe,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Basil
http://dbpedia.org/resource/Caper,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Caper
http://dbpedia.org/resource/Capsicum,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Capsicum
http://dbpedia.org/resource/Celery,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Parsley
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Ackee
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Almond
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Andouille
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Angel_food_cake
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Apple
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Apple_pie
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Avocado
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Baguette
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Baked_potato
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Balsamic_vinegar
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Barley
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Basil
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Bean_salad
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Biscuit
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Blueberry
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Blue_cheese_dressing
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Bouillabaisse
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Bratwurst
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Breadstick
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Bread_crumbs
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Brioche
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Broccolini
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Bruschetta
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Buckwheat
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Bun
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Burrito
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Butter_chicken
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Caesar_salad
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Callaloo
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cannoli
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Caper
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cardamom
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Carne_asada
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Carpaccio
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Carrot
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Carrot_cake
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cashew
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cayenne_pepper
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Celery
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cereal
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Ceviche
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Challah
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cheeseburger
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cheese_fries
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cheese_sandwich
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chef_salad
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chicken_feet
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chicken_fingers
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chicken_fried_steak
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chicken_salad
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chicken_sandwich
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chicken_tikka
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chicken_tikka_masala
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chinese_noodles
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chipped_beef
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chocolate_cake
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chocolate_pudding
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Chorizo
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Citrus
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Club_sandwich
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Coconut_milk
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Coconut_rice
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Compote
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Coriander
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cornbread
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Corn_chowder
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Corn_flakes
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Corn_tortilla
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cotton_candy
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Couscous
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cranberry_sauce
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Creamed_corn
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Crispy_fried_chicken
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Cucumber
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Curry_goat
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Dal
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Dill
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Doughnut
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Dumpling
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Edamame
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Eggplant
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Egg_drop_soup
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Egg_roll
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Egg_salad
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Falafel
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Fennel
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Filo
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Focaccia
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Foie_gras
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/French_fries
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/French_toast
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Fried_chicken
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Fried_mushrooms
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Frittata
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Fruit_salad
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Fusilli
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Garlic_bread
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Ginger_dressing
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Ginseng
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Gnocchi
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Grapefruit
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Greek_salad
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Green_bean_casserole
http://dbpedia.org/resource/Chicken,http://dbpedia.org/ontology/eat,http://dbpedia.org/resource/Green_papaya_salad
